date,dte,pe_strike,ce_strike,entry_premium,exit_premium,exit_reason,pnl,entry_index,exit_index,entry_time,exit_time,stoploss_price,target_price,param_set_rank,filename,week_number,source_file
2024-12-31,2DTE,23550,23550,259.29999999999995,297.55,Time Exit,-1912.5000000000027,23545.6,23649.3,09:20:00,15:20:00,453.7749999999999,90.75499999999998,16,nifty_options_20250102.csv,1,detailed_trades_rank_16_20260202_180056.csv
2025-01-01,1DTE,23650,23650,235.2,276.3,Time Exit,-2055.000000000001,23629.65,23757.75,09:20:00,15:20:00,411.6,82.32,16,nifty_options_20250102.csv,1,detailed_trades_rank_16_20260202_180056.csv
2025-01-02,ODTE,23750,23750,230.8,339.45,Index Breach,-5432.499999999999,23771.7,24046.75,09:20:00,12:30:00,403.9,80.78,16,nifty_options_20250102.csv,1,detailed_trades_rank_16_20260202_180056.csv
2025-01-03,4DTE,24150,24150,367.3,342.3,Time Exit,1250.0,24155.85,23995.4,09:20:00,15:20:00,642.775,128.555,16,nifty_options_20250109.csv,2,detailed_trades_rank_16_20260202_180056.csv
2025-01-06,3DTE,24100,24100,306.95,421.0,Index Breach,-5702.500000000001,24080.6,23807.1,09:20:00,11:00:00,537.1625,107.4325,16,nifty_options_20250109.csv,2,detailed_trades_rank_16_20260202_180056.csv
2025-01-07,2DTE,23750,23750,326.9,242.4,Time Exit,4225.0,23764.0,23703.6,09:20:00,15:20:00,572.0749999999999,114.41499999999998,16,nifty_options_20250109.csv,2,detailed_trades_rank_16_20260202_180056.csv
2025-01-08,1DTE,23650,23650,202.45,143.15,Time Exit,2964.999999999999,23654.75,23692.65,09:20:00,15:20:00,354.2875,70.85749999999999,16,nifty_options_20250109.csv,2,detailed_trades_rank_16_20260202_180056.csv
2025-01-09,ODTE,23600,23600,92.3,74.64999999999999,Time Exit,882.500000000001,23609.7,23541.75,09:20:00,15:20:00,161.52500000000003,32.305,16,nifty_options_20250109.csv,2,detailed_trades_rank_16_20260202_180056.csv
2025-01-10,4DTE,23550,23550,358.85,319.85,Time Exit,1950.0,23565.65,23442.3,09:20:00,15:20:00,627.9875000000001,125.5975,16,nifty_options_20250116.csv,3,detailed_trades_rank_16_20260202_180056.csv
2025-01-13,3DTE,23250,23250,333.65,275.05,Time Exit,2929.999999999998,23231.25,23089.7,09:20:00,15:20:00,583.8874999999999,116.7775,16,nifty_options_20250116.csv,3,detailed_trades_rank_16_20260202_180056.csv
2025-01-14,2DTE,23200,23200,229.25,177.75,Time Exit,2575.0,23210.8,23197.05,09:20:00,15:20:00,401.1875,80.2375,16,nifty_options_20250116.csv,3,detailed_trades_rank_16_20260202_180056.csv
2025-01-15,1DTE,23250,23250,155.95,112.1,Time Exit,2192.4999999999995,23227.95,23218.05,09:20:00,15:20:00,272.9125,54.5825,16,nifty_options_20250116.csv,3,detailed_trades_rank_16_20260202_180056.csv
2025-01-16,ODTE,23350,23350,80.3,40.2,Time Exit,2005.0,23328.9,23324.55,09:20:00,15:20:00,140.525,28.105,16,nifty_options_20250116.csv,3,detailed_trades_rank_16_20260202_180056.csv
2025-01-17,4DTE,23200,23200,355.5,332.35,Time Exit,1157.4999999999989,23186.5,23203.8,09:20:00,15:20:00,622.125,124.425,16,nifty_options_20250123.csv,4,detailed_trades_rank_16_20260202_180056.csv
2025-01-20,3DTE,23200,23200,343.2,316.7,Time Exit,1325.0,23210.85,23335.5,09:20:00,15:20:00,600.6,120.12,16,nifty_options_20250123.csv,4,detailed_trades_rank_16_20260202_180056.csv
2025-01-21,2DTE,23400,23400,260.5,390.85,Index Breach,-6517.500000000001,23402.3,23142.75,09:20:00,10:20:00,455.875,91.175,16,nifty_options_20250123.csv,4,detailed_trades_rank_16_20260202_180056.csv
2025-01-22,1DTE,23100,23100,222.65,133.25,Time Exit,4470.0,23080.75,23155.15,09:20:00,15:20:00,389.6375,77.9275,16,nifty_options_20250123.csv,4,detailed_trades_rank_16_20260202_180056.csv
2025-01-23,ODTE,23100,23100,97.45,171.14999999999998,Stoploss,-3684.999999999999,23119.05,23264.55,09:20:00,12:30:00,170.5375,34.1075,16,nifty_options_20250123.csv,4,detailed_trades_rank_16_20260202_180056.csv
2025-01-24,4DTE,23300,23300,376.45,359.15,Time Exit,865.0000000000006,23281.15,23090.45,09:20:00,15:20:00,658.7875,131.7575,16,nifty_options_20250130.csv,5,detailed_trades_rank_16_20260202_180056.csv
2025-01-27,3DTE,22950,22950,341.5,320.5,Time Exit,1050.0,22963.85,22821.75,09:20:00,15:20:00,597.625,119.525,16,nifty_options_20250130.csv,5,detailed_trades_rank_16_20260202_180056.csv
2025-01-28,2DTE,22900,22900,307.7,289.7,Time Exit,900.0,22911.05,22972.45,09:20:00,15:20:00,538.475,107.695,16,nifty_options_20250130.csv,5,detailed_trades_rank_16_20260202_180056.csv
2025-01-29,1DTE,23050,23050,276.8,317.65,Time Exit,-2042.4999999999984,23025.1,23176.95,09:20:00,15:20:00,484.4,96.88,16,nifty_options_20250130.csv,5,detailed_trades_rank_16_20260202_180056.csv
2025-01-30,ODTE,23150,23150,258.15,86.5,Profit Target,8582.499999999998,23171.55,23209.15,09:20:00,13:45:00,451.76249999999993,90.3525,16,nifty_options_20250130.csv,5,detailed_trades_rank_16_20260202_180056.csv
2025-01-31,4DTE,23300,23300,646.85,560.75,Time Exit,4305.000000000001,23316.3,23521.25,09:20:00,15:20:00,1131.9875,226.3975,16,nifty_options_20250206.csv,6,detailed_trades_rank_16_20260202_180056.csv
2025-02-01,3DTE,23500,23500,479.15,285.7,Time Exit,9672.5,23494.4,23471.5,09:20:00,15:20:00,838.5124999999999,167.7025,16,nifty_options_20250206.csv,6,detailed_trades_rank_16_20260202_180056.csv
2025-02-03,3DTE,23300,23300,285.75,246.0,Time Exit,1987.5,23275.25,23355.4,09:20:00,15:20:00,500.0625,100.0125,16,nifty_options_20250206.csv,6,detailed_trades_rank_16_20260202_180056.csv
2025-02-04,2DTE,23500,23500,214.9,257.8,Time Exit,-2145.0000000000005,23522.3,23721.85,09:20:00,15:20:00,376.075,75.215,16,nifty_options_20250206.csv,6,detailed_trades_rank_16_20260202_180056.csv
2025-02-05,1DTE,23750,23750,178.55,164.65,Time Exit,695.0000000000002,23768.8,23697.6,09:20:00,15:20:00,312.46250000000003,62.4925,16,nifty_options_20250206.csv,6,detailed_trades_rank_16_20260202_180056.csv
2025-02-06,ODTE,23700,23700,134.3,97.35,Time Exit,1847.500000000001,23701.25,23616.85,09:20:00,15:20:00,235.02500000000003,47.005,16,nifty_options_20250206.csv,6,detailed_trades_rank_16_20260202_180056.csv
2025-02-07,4DTE,23600,23600,395.0,302.9,Time Exit,4605.000000000001,23578.55,23568.75,09:20:00,15:20:00,691.25,138.25,16,nifty_options_20250213.csv,7,detailed_trades_rank_16_20260202_180056.csv
2025-02-10,3DTE,23500,23500,306.1,286.9,Time Exit,960.0000000000024,23497.4,23381.55,09:20:00,15:20:00,535.6750000000001,107.135,16,nifty_options_20250213.csv,7,detailed_trades_rank_16_20260202_180056.csv
2025-02-11,2DTE,23300,23300,293.45000000000005,358.3,Index Breach,-3242.499999999998,23313.6,23031.2,09:20:00,13:10:00,513.5375000000001,102.7075,16,nifty_options_20250213.csv,7,detailed_trades_rank_16_20260202_180056.csv
2025-02-12,1DTE,23000,23000,202.0,181.45,Time Exit,1027.5000000000005,23000.3,23058.8,09:20:00,15:20:00,353.5,70.69999999999999,16,nifty_options_20250213.csv,7,detailed_trades_rank_16_20260202_180056.csv
2025-02-13,ODTE,23000,23000,169.45,56.75,Profit Target,5634.999999999999,23013.65,23032.1,09:20:00,14:30:00,296.5375,59.30749999999999,16,nifty_options_20250213.csv,7,detailed_trades_rank_16_20260202_180056.csv
2025-02-14,4DTE,23100,23100,351.85,404.1,Index Breach,-2612.5,23087.7,22824.85,09:20:00,12:05:00,615.7375000000001,123.1475,16,nifty_options_20250220.csv,8,detailed_trades_rank_16_20260202_180056.csv
2025-02-17,3DTE,22850,22850,345.4,331.2,Time Exit,709.9999999999994,22842.35,22966.95,09:20:00,15:20:00,604.4499999999999,120.89,16,nifty_options_20250220.csv,8,detailed_trades_rank_16_20260202_180056.csv
2025-02-18,2DTE,22900,22900,315.0,239.95,Time Exit,3752.500000000001,22884.3,22932.8,09:20:00,15:20:00,551.25,110.25,16,nifty_options_20250220.csv,8,detailed_trades_rank_16_20260202_180056.csv
2025-02-19,1DTE,22850,22850,213.2,181.4,Time Exit,1590.0000000000005,22849.45,22926.55,09:20:00,15:20:00,373.1,74.61999999999999,16,nifty_options_20250220.csv,8,detailed_trades_rank_16_20260202_180056.csv
2025-02-20,ODTE,22850,22850,127.4,64.89999999999999,Time Exit,3125.000000000001,22856.4,22918.6,09:20:00,15:20:00,222.95,44.59,16,nifty_options_20250220.csv,8,detailed_trades_rank_16_20260202_180056.csv
2025-02-21,4DTE,22900,22900,319.35,290.0,Time Exit,1467.5000000000011,22907.65,22791.7,09:20:00,15:20:00,558.8625000000001,111.7725,16,nifty_options_20250227.csv,9,detailed_trades_rank_16_20260202_180056.csv
2025-02-24,3DTE,22600,22600,265.15,205.35,Time Exit,2989.999999999999,22624.55,22547.95,09:20:00,15:20:00,464.01249999999993,92.80249999999998,16,nifty_options_20250227.csv,9,detailed_trades_rank_16_20260202_180056.csv
2025-02-25,2DTE,22550,22550,175.15,121.9,Time Exit,2662.5,22560.35,22530.05,09:20:00,15:20:00,306.5125,61.3025,16,nifty_options_20250227.csv,9,detailed_trades_rank_16_20260202_180056.csv
2025-02-27,ODTE,22550,22550,76.2,25.1,Profit Target,2555.0,22568.5,22526.8,09:20:00,12:40:00,133.35,26.67,16,nifty_options_20250227.csv,9,detailed_trades_rank_16_20260202_180056.csv
2025-02-28,4DTE,22300,22300,305.7,305.35,Time Exit,17.499999999998295,22319.75,22110.45,09:20:00,15:20:00,534.975,106.995,16,nifty_options_20250306.csv,10,detailed_trades_rank_16_20260202_180056.csv
2025-03-03,3DTE,22200,22200,262.15,236.1,Time Exit,1302.499999999999,22188.6,22126.25,09:20:00,15:20:00,458.76249999999993,91.75249999999998,16,nifty_options_20250306.csv,10,detailed_trades_rank_16_20260202_180056.csv
2025-03-04,2DTE,22050,22050,234.8,197.1,Time Exit,1884.9999999999995,22040.05,22076.6,09:20:00,15:20:00,410.9,82.17999999999999,16,nifty_options_20250306.csv,10,detailed_trades_rank_16_20260202_180056.csv
2025-03-05,1DTE,22200,22200,156.45,204.7,Time Exit,-2412.5,22176.8,22332.2,09:20:00,15:20:00,273.7875,54.75749999999999,16,nifty_options_20250306.csv,10,detailed_trades_rank_16_20260202_180056.csv
2025-03-06,ODTE,22350,22350,124.6,195.4,Time Exit,-3540.0000000000005,22366.45,22543.4,09:20:00,15:20:00,218.05,43.60999999999999,16,nifty_options_20250306.csv,10,detailed_trades_rank_16_20260202_180056.csv
2025-03-07,4DTE,22500,22500,305.35,287.2,Time Exit,907.5000000000016,22515.85,22540.95,09:20:00,15:20:00,534.3625000000001,106.8725,16,nifty_options_20250313.csv,11,detailed_trades_rank_16_20260202_180056.csv
2025-03-10,3DTE,22600,22600,266.5,262.5,Time Exit,200.0,22596.45,22450.0,09:20:00,15:20:00,466.375,93.275,16,nifty_options_20250313.csv,11,detailed_trades_rank_16_20260202_180056.csv
2025-03-11,2DTE,22350,22350,226.95,257.15,Time Exit,-1509.9999999999995,22354.25,22496.7,09:20:00,15:20:00,397.1625,79.43249999999999,16,nifty_options_20250313.csv,11,detailed_trades_rank_16_20260202_180056.csv
2025-03-12,1DTE,22500,22500,185.15,134.7,Time Exit,2522.500000000001,22521.4,22462.0,09:20:00,15:20:00,324.0125,64.8025,16,nifty_options_20250313.csv,11,detailed_trades_rank_16_20260202_180056.csv
2025-03-13,ODTE,22500,22500,88.0,101.55,Time Exit,-677.4999999999999,22486.9,22402.9,09:20:00,15:20:00,154.0,30.8,16,nifty_options_20250313.csv,11,detailed_trades_rank_16_20260202_180056.csv
2025-03-17,3DTE,22500,22500,247.15,233.35,Time Exit,690.0000000000006,22515.7,22513.0,09:20:00,15:20:00,432.5125,86.5025,16,nifty_options_20250320.csv,12,detailed_trades_rank_16_20260202_180056.csv
2025-03-18,2DTE,22650,22650,233.05,280.1,Time Exit,-2352.500000000002,22653.15,22855.8,09:20:00,15:20:00,407.8375,81.5675,16,nifty_options_20250320.csv,12,detailed_trades_rank_16_20260202_180056.csv
2025-03-19,1DTE,22800,22800,193.5,211.65,Time Exit,-907.5000000000002,22811.75,22904.15,09:20:00,15:20:00,338.625,67.725,16,nifty_options_20250320.csv,12,detailed_trades_rank_16_20260202_180056.csv
2025-03-20,ODTE,23050,23050,117.0,142.2,Time Exit,-1259.9999999999995,23058.45,23183.4,09:20:00,15:20:00,204.75,40.95,16,nifty_options_20250320.csv,12,detailed_trades_rank_16_20260202_180056.csv
2025-03-21,4DTE,23150,23150,269.9,332.15,Time Exit,-3112.5,23162.8,23360.05,09:20:00,15:20:00,472.32499999999993,94.465,16,nifty_options_20250327.csv,13,detailed_trades_rank_16_20260202_180056.csv
2025-03-24,3DTE,23500,23500,250.4,330.4,Time Exit,-4000.0,23518.4,23673.9,09:20:00,15:20:00,438.19999999999993,87.63999999999999,16,nifty_options_20250327.csv,13,detailed_trades_rank_16_20260202_180056.csv
2025-03-25,2DTE,23700,23700,305.9,213.05,Time Exit,4642.499999999998,23685.75,23650.95,09:20:00,15:20:00,535.3249999999999,107.06499999999998,16,nifty_options_20250327.csv,13,detailed_trades_rank_16_20260202_180056.csv
2025-03-26,1DTE,23700,23700,204.25,227.55,Time Exit,-1165.0000000000005,23722.85,23480.15,09:20:00,15:20:00,357.4375,71.4875,16,nifty_options_20250327.csv,13,detailed_trades_rank_16_20260202_180056.csv
2025-03-27,ODTE,23500,23500,142.8,91.8,Time Exit,2550.000000000001,23507.65,23584.95,09:20:00,15:20:00,249.90000000000003,49.98,16,nifty_options_20250327.csv,13,detailed_trades_rank_16_20260202_180056.csv
2025-03-28,4DTE,23550,23550,318.95,234.3,Time Exit,4232.5,23565.7,23500.6,09:20:00,15:20:00,558.1625,111.6325,16,nifty_options_20250403.csv,14,detailed_trades_rank_16_20260202_180056.csv
2025-04-01,2DTE,23450,23450,217.6,303.2,Index Breach,-4280.0,23436.5,23180.75,09:20:00,12:00:00,380.8,76.16,16,nifty_options_20250403.csv,14,detailed_trades_rank_16_20260202_180056.csv
2025-04-02,1DTE,23200,23200,208.0,183.2,Time Exit,1240.0000000000005,23175.3,23328.6,09:20:00,15:20:00,364.0,72.8,16,nifty_options_20250403.csv,14,detailed_trades_rank_16_20260202_180056.csv
2025-04-03,ODTE,23250,23250,106.7,35.35,Profit Target,3567.4999999999995,23240.9,23273.5,09:20:00,12:10:00,186.725,37.34499999999999,16,nifty_options_20250403.csv,14,detailed_trades_rank_16_20260202_180056.csv
2025-04-03,4DTE,23250,23250,351.15,315.55,Time Exit,1779.9999999999982,23240.9,23254.1,09:20:00,15:20:00,614.5124999999999,122.9025,16,nifty_options_20250409.csv,15,detailed_trades_rank_16_20260202_180056.csv
2025-04-04,3DTE,23050,23050,315.9,274.95,Time Exit,2047.4999999999995,23035.05,22908.05,09:20:00,15:20:00,552.8249999999999,110.56499999999998,16,nifty_options_20250409.csv,15,detailed_trades_rank_16_20260202_180056.csv
2025-04-07,2DTE,22050,22050,587.05,652.65,Time Exit,-3280.000000000001,22030.8,22242.95,09:20:00,15:20:00,1027.3375,205.4675,16,nifty_options_20250409.csv,15,detailed_trades_rank_16_20260202_180056.csv
2025-04-08,1DTE,22500,22500,337.9,363.2000000000001,Time Exit,-1265.0000000000034,22515.15,22540.35,09:20:00,15:20:00,591.3249999999999,118.265,16,nifty_options_20250409.csv,15,detailed_trades_rank_16_20260202_180056.csv
2025-04-09,ODTE,22450,22450,202.6,69.65,Profit Target,6647.499999999999,22428.7,22425.2,09:20:00,11:35:00,354.55,70.91,16,nifty_options_20250409.csv,15,detailed_trades_rank_16_20260202_180056.csv
2025-04-11,4DTE,22800,22800,471.3,501.4,Time Exit,-1504.9999999999982,22812.1,22831.65,09:20:00,15:20:00,824.775,164.95499999999998,16,nifty_options_20250417.csv,16,detailed_trades_rank_16_20260202_180056.csv
2025-04-15,2DTE,23300,23300,289.79999999999995,197.45,Time Exit,4617.499999999998,23299.9,23343.35,09:20:00,15:20:00,507.1499999999999,101.42999999999998,16,nifty_options_20250417.csv,16,detailed_trades_rank_16_20260202_180056.csv
2025-04-16,1DTE,23300,23300,127.1,176.6,Time Exit,-2474.999999999999,23307.05,23450.35,09:20:00,15:20:00,222.425,44.485,16,nifty_options_20250417.csv,16,detailed_trades_rank_16_20260202_180056.csv
2025-04-17,ODTE,23300,23300,93.2,170.85,Stoploss,-3882.500000000001,23318.05,23440.15,09:20:00,10:45:00,163.09999999999997,32.62,16,nifty_options_20250417.csv,16,detailed_trades_rank_16_20260202_180056.csv
2025-04-21,3DTE,23950,23950,340.35,300.6,Time Exit,1987.5000000000027,23968.35,24125.7,09:20:00,15:20:00,595.6125000000001,119.1225,16,nifty_options_20250424.csv,17,detailed_trades_rank_16_20260202_180056.csv
2025-04-22,2DTE,24150,24150,220.45,191.75,Time Exit,1434.9999999999995,24136.65,24166.15,09:20:00,15:20:00,385.7875,77.15749999999998,16,nifty_options_20250424.csv,17,detailed_trades_rank_16_20260202_180056.csv
2025-04-23,1DTE,24350,24350,174.7,143.75,Time Exit,1547.4999999999995,24349.35,24325.4,09:20:00,15:20:00,305.725,61.14499999999999,16,nifty_options_20250424.csv,17,detailed_trades_rank_16_20260202_180056.csv
2025-04-24,ODTE,24250,24250,89.55,30.200000000000003,Profit Target,2967.4999999999995,24272.2,24265.8,09:20:00,11:50:00,156.7125,31.3425,16,nifty_options_20250424.csv,17,detailed_trades_rank_16_20260202_180056.csv
2025-04-24,4DTE,24250,24250,394.75,390.05,Time Exit,235.00000000000227,24272.2,24249.3,09:20:00,15:20:00,690.8125,138.1625,16,nifty_options_20250430.csv,18,detailed_trades_rank_16_20260202_180056.csv
2025-04-25,3DTE,24300,24300,348.05,475.6,Index Breach,-6377.500000000001,24303.6,23961.0,09:20:00,10:00:00,609.0875,121.8175,16,nifty_options_20250430.csv,18,detailed_trades_rank_16_20260202_180056.csv
2025-04-28,2DTE,24100,24100,268.85,351.7,Index Breach,-4142.499999999998,24090.7,24344.85,09:20:00,12:25:00,470.48750000000007,94.0975,16,nifty_options_20250430.csv,18,detailed_trades_rank_16_20260202_180056.csv
2025-04-29,1DTE,24450,24450,165.65,168.9,Time Exit,-162.5,24453.7,24333.1,09:20:00,15:20:00,289.8875,57.9775,16,nifty_options_20250430.csv,18,detailed_trades_rank_16_20260202_180056.csv
2025-04-30,ODTE,24300,24300,63.650000000000006,44.2,Time Exit,972.5000000000005,24308.05,24292.05,09:20:00,15:20:00,111.38750000000002,22.2775,16,nifty_options_20250430.csv,18,detailed_trades_rank_16_20260202_180056.csv
2025-05-02,4DTE,24400,24400,379.35,329.7,Time Exit,2482.500000000002,24403.65,24333.15,09:20:00,15:20:00,663.8625000000001,132.7725,16,nifty_options_20250508.csv,19,detailed_trades_rank_16_20260202_180056.csv
2025-05-05,3DTE,24450,24450,269.85,205.7,Time Exit,3207.500000000002,24447.05,24473.45,09:20:00,15:20:00,472.23750000000007,94.4475,16,nifty_options_20250508.csv,19,detailed_trades_rank_16_20260202_180056.csv
2025-05-06,2DTE,24450,24450,178.35000000000002,175.4,Time Exit,147.50000000000085,24437.75,24368.15,09:20:00,15:20:00,312.11250000000007,62.42250000000001,16,nifty_options_20250508.csv,19,detailed_trades_rank_16_20260202_180056.csv
2025-05-07,1DTE,24350,24350,185.2,122.8,Time Exit,3119.999999999999,24359.95,24412.3,09:20:00,15:20:00,324.1,64.82,16,nifty_options_20250508.csv,19,detailed_trades_rank_16_20260202_180056.csv
2025-05-08,ODTE,24400,24400,59.75,20.9,Profit Target,1942.5,24409.95,24398.2,09:20:00,12:05:00,104.5625,20.9125,16,nifty_options_20250508.csv,19,detailed_trades_rank_16_20260202_180056.csv
2025-05-09,4DTE,24100,24100,524.8499999999999,446.4,Time Exit,3922.499999999997,24090.0,24022.05,09:20:00,15:20:00,918.4874999999998,183.6975,16,nifty_options_20250515.csv,20,detailed_trades_rank_16_20260202_180056.csv
2025-05-12,3DTE,24600,24600,307.6,474.4,Index Breach,-8339.999999999998,24579.95,24836.95,09:20:00,13:30:00,538.3000000000001,107.66,16,nifty_options_20250515.csv,20,detailed_trades_rank_16_20260202_180056.csv
2025-05-13,2DTE,24800,24800,379.6,372.7,Time Exit,345.0000000000017,24782.5,24561.85,09:20:00,15:20:00,664.3000000000001,132.86,16,nifty_options_20250515.csv,20,detailed_trades_rank_16_20260202_180056.csv
2025-05-14,1DTE,24700,24700,256.25,192.1,Time Exit,3207.499999999999,24700.0,24677.6,09:20:00,15:20:00,448.4375,89.6875,16,nifty_options_20250515.csv,20,detailed_trades_rank_16_20260202_180056.csv
2025-05-15,ODTE,24600,24600,147.0,264.35,Stoploss,-5867.500000000001,24621.7,24780.3,09:20:00,10:55:00,257.25,51.45,16,nifty_options_20250515.csv,20,detailed_trades_rank_16_20260202_180056.csv
2025-05-16,4DTE,25000,25000,395.35,359.7,Time Exit,1782.5000000000018,25001.7,25015.95,09:20:00,15:20:00,691.8625000000001,138.3725,16,nifty_options_20250522.csv,21,detailed_trades_rank_16_20260202_180056.csv
2025-05-19,3DTE,25050,25050,352.2,328.6,Time Exit,1179.9999999999982,25044.85,24945.25,09:20:00,15:20:00,616.35,123.26999999999998,16,nifty_options_20250522.csv,21,detailed_trades_rank_16_20260202_180056.csv
2025-05-20,2DTE,24950,24950,271.65,321.70000000000005,Index Breach,-2502.500000000004,24960.0,24704.1,09:20:00,14:25:00,475.38749999999993,95.0775,16,nifty_options_20250522.csv,21,detailed_trades_rank_16_20260202_180056.csv
2025-05-21,1DTE,24700,24700,228.85,223.65,Time Exit,260.00000000000085,24706.9,24797.45,09:20:00,15:20:00,400.4875,80.0975,16,nifty_options_20250522.csv,21,detailed_trades_rank_16_20260202_180056.csv
2025-05-22,ODTE,24600,24600,200.7,68.65,Profit Target,6602.499999999999,24580.55,24600.1,09:20:00,10:50:00,351.225,70.24499999999999,16,nifty_options_20250522.csv,21,detailed_trades_rank_16_20260202_180056.csv
2025-05-23,4DTE,24700,24700,387.25,439.65,Time Exit,-2619.999999999999,24719.2,24854.05,09:20:00,15:20:00,677.6875,135.5375,16,nifty_options_20250529.csv,22,detailed_trades_rank_16_20260202_180056.csv
2025-05-26,3DTE,25000,25000,411.55,410.1,Time Exit,72.49999999999943,25017.45,24999.5,09:20:00,15:20:00,720.2125,144.0425,16,nifty_options_20250529.csv,22,detailed_trades_rank_16_20260202_180056.csv
2025-05-27,2DTE,24800,24800,436.6,367.75,Time Exit,3442.500000000001,24790.65,24822.25,09:20:00,15:20:00,764.0500000000001,152.81,16,nifty_options_20250529.csv,22,detailed_trades_rank_16_20260202_180056.csv
2025-05-28,1DTE,24800,24800,383.8,221.6,Time Exit,8109.999999999999,24804.15,24748.45,09:20:00,15:20:00,671.65,134.32999999999998,16,nifty_options_20250529.csv,22,detailed_trades_rank_16_20260202_180056.csv
2025-05-29,ODTE,24800,24800,119.85,18.05,Profit Target,5090.0,24803.6,24797.75,09:20:00,15:00:00,209.7375,41.9475,16,nifty_options_20250529.csv,22,detailed_trades_rank_16_20260202_180056.csv
2025-05-30,4DTE,24850,24850,420.9,412.4,Time Exit,425.0,24857.85,24741.75,09:20:00,15:20:00,736.5749999999999,147.31499999999997,16,nifty_options_20250605.csv,23,detailed_trades_rank_16_20260202_180056.csv
2025-06-02,3DTE,24550,24550,406.1,449.5,Time Exit,-2169.999999999999,24549.75,24696.55,09:20:00,15:20:00,710.6750000000001,142.135,16,nifty_options_20250605.csv,23,detailed_trades_rank_16_20260202_180056.csv
2025-06-03,2DTE,24650,24650,421.6,290.45,Time Exit,6557.500000000002,24668.7,24533.1,09:20:00,15:20:00,737.8000000000001,147.56,16,nifty_options_20250605.csv,23,detailed_trades_rank_16_20260202_180056.csv
2025-06-04,1DTE,24600,24600,218.65,160.5,Time Exit,2907.499999999999,24584.15,24607.15,09:20:00,15:20:00,382.63749999999993,76.52749999999999,16,nifty_options_20250605.csv,23,detailed_trades_rank_16_20260202_180056.csv
2025-06-05,ODTE,24650,24650,102.35,188.2,Stoploss,-4292.500000000001,24666.8,24818.6,09:20:00,12:05:00,179.11249999999998,35.8225,16,nifty_options_20250605.csv,23,detailed_trades_rank_16_20260202_180056.csv
2025-06-06,4DTE,24750,24750,351.85,461.25,Index Breach,-5469.999999999999,24747.6,25006.35,09:20:00,11:40:00,615.7375000000001,123.1475,16,nifty_options_20250612.csv,24,detailed_trades_rank_16_20260202_180056.csv
2025-06-09,3DTE,25100,25100,306.15,267.7,Time Exit,1922.4999999999995,25094.65,25107.2,09:20:00,15:20:00,535.7624999999999,107.1525,16,nifty_options_20250612.csv,24,detailed_trades_rank_16_20260202_180056.csv
2025-06-10,2DTE,25150,25150,219.45,187.1,Time Exit,1617.4999999999998,25138.45,25100.8,09:20:00,15:20:00,384.0375,76.80749999999999,16,nifty_options_20250612.csv,24,detailed_trades_rank_16_20260202_180056.csv
2025-06-11,1DTE,25100,25100,155.75,154.55,Time Exit,59.99999999999943,25119.9,25129.0,09:20:00,15:20:00,272.5625,54.5125,16,nifty_options_20250612.csv,24,detailed_trades_rank_16_20260202_180056.csv
2025-06-12,ODTE,25150,25150,114.7,228.9,Stoploss,-5710.000000000001,25173.9,24945.1,09:20:00,13:30:00,200.725,40.145,16,nifty_options_20250612.csv,24,detailed_trades_rank_16_20260202_180056.csv
2025-06-13,4DTE,24650,24650,410.6,374.05,Time Exit,1827.5000000000005,24628.5,24729.35,09:20:00,15:20:00,718.5500000000001,143.71,16,nifty_options_20250619.csv,25,detailed_trades_rank_16_20260202_180056.csv
2025-06-16,3DTE,24800,24800,296.7,319.79999999999995,Time Exit,-1154.9999999999982,24802.9,24937.8,09:20:00,15:20:00,519.225,103.84499999999998,16,nifty_options_20250619.csv,25,detailed_trades_rank_16_20260202_180056.csv
2025-06-17,2DTE,24900,24900,256.95,221.45,Time Exit,1775.0,24889.5,24847.4,09:20:00,15:20:00,449.6625,89.93249999999999,16,nifty_options_20250619.csv,25,detailed_trades_rank_16_20260202_180056.csv
2025-06-18,1DTE,24900,24900,199.9,187.6,Time Exit,614.9999999999991,24879.75,24805.6,09:20:00,15:20:00,349.825,69.965,16,nifty_options_20250619.csv,25,detailed_trades_rank_16_20260202_180056.csv
2025-06-19,ODTE,24800,24800,106.1,36.45,Profit Target,3482.4999999999995,24809.75,24787.8,09:20:00,13:00:00,185.675,37.135,16,nifty_options_20250619.csv,25,detailed_trades_rank_16_20260202_180056.csv
2025-06-20,4DTE,24850,24850,328.4,415.4,Index Breach,-4350.0,24840.4,25102.65,09:20:00,15:00:00,574.6999999999999,114.93999999999998,16,nifty_options_20250626.csv,26,detailed_trades_rank_16_20260202_180056.csv
2025-06-23,3DTE,24950,24950,286.25,270.75,Time Exit,775.0,24927.5,24966.05,09:20:00,15:20:00,500.9375,100.1875,16,nifty_options_20250626.csv,26,detailed_trades_rank_16_20260202_180056.csv
2025-06-24,2DTE,25250,25250,230.75,247.7,Time Exit,-847.5000000000009,25228.5,25069.4,09:20:00,15:20:00,403.8125,80.76249999999999,16,nifty_options_20250626.csv,26,detailed_trades_rank_16_20260202_180056.csv
2025-06-25,1DTE,25150,25150,176.25,168.85,Time Exit,370.0000000000003,25154.5,25241.1,09:20:00,15:20:00,308.4375,61.68749999999999,16,nifty_options_20250626.csv,26,detailed_trades_rank_16_20260202_180056.csv
